-3.141592653589793 -3.790245588061245e-14
-3.140964335059075 -0.1870135923205629
-3.1403360165283574 -0.3652858481746804
-3.1397076979976393 -0.5268115433589057
-3.139079379466921 -0.6649838605628038
-3.1384510609362035 -0.7751171102714343
-3.1378227424054854 -0.8547793187193495
-3.1371944238747673 -0.9039047135721399
-3.1365661053440492 -0.9246797691690404
-3.1359377868133316 -0.9212204626361664
-3.1353094682826135 -0.8990800418724676
-3.1346811497518954 -0.8646435186309592
-3.1340528312211777 -0.8244754546270094
-3.1334245126904596 -0.78469036921365
-3.1327961941597415 -0.7504101208421275
-3.132167875629024 -0.7253606547426326
-3.131539557098306 -0.7116431115481608
-3.1309112385675877 -0.7096935964738663
-3.13028292003687 -0.7184243869562286
-3.129654601506152 -0.7355195100462981
-3.129026282975434 -0.7578416847348612
-3.128397964444716 -0.7818973088526749
-3.127769645913998 -0.8043024698991134
-3.12714132738328 -0.8221960539190278
-3.126513008852562 -0.8335552828036586
-3.1258846903218442 -0.8373830812101054
-3.125256371791126 -0.833753683497586
-3.124628053260408 -0.8237206768676403
-3.1239997347296904 -0.8091080636435054
-3.1233714161989723 -0.7922179896121548
-3.122743097668254 -0.7754970818085775
-3.1221147791375365 -0.7612060634285067
-3.1214864606068184 -0.7511343784181593
-3.1208581420761003 -0.7463935795150277
-3.1202298235453827 -0.7473114287550059
-3.1196015050146646 -0.7534346750300529
-3.1189731864839465 -0.7636341628244481
-3.118344867953229 -0.7762931105430544
-3.1177165494225108 -0.7895496354813696
-3.1170882308917927 -0.8015590061172819
-3.1164599123610746 -0.8107402079626341
-3.115831593830357 -0.8159751322139206
-3.115203275299639 -0.8167363640780774
-3.1145749567689207 -0.8131300060117019
-3.113946638238203 -0.8058517505749831
-3.113318319707485 -0.7960659333686398
-3.112690001176767 -0.7852270574648516
-3.112061682646049 -0.774870079331566
-3.111433364115331 -0.7663988056013142
-3.110805045584613 -0.7609008103054952
-3.1101767270538954 -0.7590126169164789
-3.1095484085231773 -0.7608512518812409
-3.108920089992459 -0.7660187843565364
-3.1082917714617415 -0.7736764445970381
-3.1076634529310234 -0.7826757098812885
-3.1070351344003053 -0.7917265571836841
-3.1064068158695872 -0.7995787944303034
-3.1057784973388696 -0.8051914708494793
-3.1051501788081515 -0.807867840853472
-3.1045218602774334 -0.8073387728757813
-3.1038935417467157 -0.8037850336464243
-3.1032652232159976 -0.7977974605029304
