#  ----------------------------------------------------------------------------------
# SpeX prism spectrum of 2MASS J23254530+4251488 (J23254530+4251488)
# Originally observed on 2003 Aug 12
# Average resolution = 75
# Originally published in Burgasser et al. (2010) ApJ, 710, 1142-1169
#
# PLEASE CITE THE ORIGINAL DATA REFERENCE WHEN PUBLISHING OR PRESENTING THESE DATA
#
# Optical spectral type: L8
# J magnitude = 15.493
# H magnitude = 14.452
# Ks magnitude = 13.764
#
#  Wavelength (micron)   F_lambda (normalized)  Noise (normalized as F_lambda)
#  ----------------------------------------------------------------------------------
0.653768	0.0366348	0.0452110
0.655969	0.0665278	0.0913672
0.658161	0.0620077	0.174146
0.660345	0.195328	0.0542863
0.662521	0.125072	0.176361
0.664690	-0.0320071	0.0934030
0.666853	0.102095	0.112700
0.669012	0.101377	0.0731476
0.671166	0.0793241	0.00556534
0.673318	-0.0425502	0.0708084
0.675467	0.162803	0.190262
0.677614	0.0583076	0.0927063
0.679761	-0.0349682	0.0672054
0.681908	0.100084	0.0739488
0.684056	0.0674269	0.0996746
0.686205	0.0736783	0.0770430
0.688357	-0.0482390	0.0481876
0.690511	0.134398	0.0925036
0.692669	0.0313964	0.115845
0.694832	-0.0426174	0.162438
0.696999	0.0869489	0.0970412
0.699172	0.0699973	0.0183392
0.701352	-0.0790010	0.0895040
0.703538	-0.0323329	0.0845580
0.705731	0.0177074	0.0636112
0.707932	0.0122861	0.0613024
0.710142	-0.0412913	0.0598079
0.712361	0.00739756	0.0491973
0.714590	-0.0509076	0.0864040
0.716828	0.178163	0.0304578
0.719077	0.0770927	0.101050
0.721337	0.113406	0.0879088
0.723608	0.0224280	0.0273777
0.725891	-0.0442109	0.0308820
0.728187	0.0396676	0.00918988
0.730495	0.0613365	0.0507533
0.732817	-0.0231339	0.0258278
0.735151	0.0995158	0.0611968
0.737500	-0.00869384	0.0329861
0.739863	0.0627088	0.0808020
0.742240	-1.75732e-05	0.0785834
0.744633	-0.0596530	0.0337657
0.747040	-0.0185256	0.0268280
0.749463	-0.0216841	0.0552380
0.751902	-0.0327673	0.0191304
0.754357	0.000300274	0.0540668
0.756828	0.0312501	0.0245973
0.759316	0.0317255	0.0242052
0.761821	0.0280774	0.0130617
0.764342	-0.0127155	0.0301715
0.766881	-0.0244877	0.0355274
0.769438	-0.0222886	0.0302409
0.772012	0.0265722	0.0582168
0.774604	-0.0476560	0.0320129
0.777215	0.0447250	0.0224254
0.779843	-0.0343094	0.0475073
0.782490	-0.0111840	0.0124756
0.785156	0.000318563	0.0350617
0.787840	-0.0201643	0.0376199
0.790543	0.0450860	0.0250027
0.793265	0.0455932	0.00881027
0.796006	0.0471596	0.0169817
0.798766	0.0639215	0.0146684
0.801545	0.0462459	0.0274766
0.804344	0.0633117	0.0296964
0.807162	0.0650031	0.00756939
0.809999	0.108762	0.0146643
0.812856	0.0773173	0.00370084
0.815733	0.0876522	0.00683324
0.818629	0.0827313	0.00409455
0.821545	0.0541511	0.0297517
0.824481	0.0889819	0.0331401
0.827436	0.0987135	0.0222385
0.830411	0.122081	0.00636795
0.833406	0.0924450	0.0178518
0.836420	0.0902530	0.0122856
0.839454	0.116517	0.0112017
0.842508	0.109738	0.0287812
0.845582	0.133217	0.0124265
0.848675	0.149700	0.0270372
0.851788	0.166422	0.0203263
0.854920	0.162805	0.0269723
0.858072	0.140588	0.0134384
0.861243	0.147731	0.0230763
0.864434	0.146460	0.00784393
0.867644	0.164722	0.0196340
0.870873	0.140894	0.0129690
0.874121	0.155333	0.0106020
0.877389	0.180363	0.00987915
0.880675	0.188564	0.0276459
0.883981	0.231043	0.00515207
0.887305	0.189177	0.0126954
0.890648	0.206660	0.0126839
0.894010	0.227271	0.00607894
0.897390	0.260217	0.00616863
0.900789	0.272363	0.0153046
0.904206	0.298698	0.0109310
0.907641	0.284770	0.0249303
0.911094	0.324073	0.0119312
0.914565	0.277865	0.0272255
0.918053	0.326918	0.0407318
0.921560	0.362009	0.0259153
0.925084	0.312634	0.0264477
0.928625	0.364932	0.0366804
0.932183	0.385657	0.0191138
0.935758	0.367659	0.0366044
0.939351	0.344433	0.0324208
0.942960	0.411676	0.0305576
0.946585	0.433226	0.0282220
0.950227	0.371868	0.0195887
0.953885	0.419766	0.0279142
0.957560	0.446432	0.0224975
0.961250	0.424863	0.0408601
0.964956	0.442825	0.0303964
0.968677	0.496617	0.0111792
0.972414	0.508290	0.0283473
0.976165	0.490350	0.0208420
0.979932	0.498470	0.0282939
0.983714	0.502969	0.0206923
0.987510	0.513390	0.0197004
0.991321	0.515503	0.0232150
0.995146	0.476953	0.0288780
0.998985	0.481406	0.0116191
1.00284	0.481605	0.0129258
1.00670	0.533812	0.00878275
1.01058	0.528054	0.0415725
1.01448	0.532697	0.0234050
1.01838	0.543300	0.0170192
1.02230	0.542579	0.0207245
1.02623	0.585443	0.0253525
1.03018	0.587528	0.00842745
1.03414	0.607067	0.0253076
1.03810	0.621642	0.0214357
1.04208	0.631067	0.0285487
1.04608	0.636870	0.0283105
1.05008	0.657487	0.0230443
1.05409	0.661110	0.0321105
1.05812	0.666866	0.0204891
1.06216	0.668160	0.0519641
1.06620	0.673027	0.0196267
1.07026	0.689311	0.0278213
1.07433	0.685041	0.0418264
1.07841	0.703446	0.0347622
1.08249	0.716976	0.0275595
1.08659	0.710717	0.0389590
1.09069	0.696773	0.0202553
1.09481	0.700338	0.0185814
1.09893	0.678357	0.0299351
1.10307	0.716738	0.0239575
1.10721	0.702929	0.0276510
1.11136	0.688200	0.0265428
1.11551	0.674717	0.0428726
