#Thorlabs FTS
[SpectrumHeader]
#Date;20200313
#Time;14234781
#GMTTime;14234781
#XAxisUnit;nm_air
#YAxisUnit;unknown
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;700.000000
#TriggerMode;0
#InterferometerSerial;M00328120
#Source;
#AirMeasureOpt;0
#WnrMin;9848.892578
#WnrMax;51072.007813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.958019714e+02;-7.978913784e-01
1.960041351e+02;-5.704275370e-01
1.962063141e+02;-1.662466884e+00
1.964085083e+02;-2.376317978e-01
1.966107178e+02;-1.214527339e-01
1.968129425e+02;-3.985806108e-01
1.970151825e+02;-3.369653597e-02
1.972174377e+02;4.133310169e-02
1.974197083e+02;6.178407669e-01
1.976219788e+02;5.635147691e-01
1.978242798e+02;6.222792268e-01
1.980265961e+02;-2.992947698e-01
1.982289276e+02;7.321598381e-02
1.984312592e+02;1.697795391e+00
1.986336212e+02;-3.410274982e-01
1.988359985e+02;-8.459742665e-01
1.990383759e+02;-2.168071717e-01
1.992407837e+02;8.871842921e-02
1.994431915e+02;-4.663498402e-01
1.996456299e+02;-7.007908821e-01
1.998480682e+02;-2.656094313e+00
2.000505219e+02;-8.736038804e-01
2.002530060e+02;-4.606090784e-01
2.004554901e+02;-1.203666687e+00
2.006579895e+02;-1.132650495e+00
2.008605194e+02;-1.532928944e+00
2.010630493e+02;7.157235146e-01
2.012655945e+02;7.269369066e-02
2.014681549e+02;6.911575198e-01
2.016707306e+02;1.218150854e+00
2.018733215e+02;1.241081476e+00
2.020759277e+02;4.460382164e-01
2.022785492e+02;-8.067095757e+00
2.024811859e+02;-5.610886216e-01
2.026838379e+02;5.304458141e-01
2.028865051e+02;-7.786233723e-02
2.030891876e+02;-3.278656006e-01
2.032918854e+02;-9.922531247e-02
2.034945984e+02;-1.137344837e+00
2.036973114e+02;-2.149666399e-01
2.039000549e+02;-7.809363604e-01
2.041028137e+02;-9.128688574e-01
2.043055725e+02;-6.058995724e-01
2.045083618e+02;-5.536172390e-01
2.047111664e+02;-2.443003803e-01
2.049139709e+02;-5.549645424e-01
2.051168060e+02;4.317829609e-01
2.053196411e+02;8.793612123e-01
2.055224915e+02;-4.858623445e-01
2.057253723e+02;-2.260684222e-01
2.059282532e+02;-1.861355066e+00
2.061311493e+02;-5.707617402e-01
2.063340759e+02;-1.236545682e+00
2.065370026e+02;9.958822280e-02
2.067399445e+02;7.858717442e-02
2.069429016e+02;-7.761739492e-01
2.071458740e+02;-3.236649334e-01
2.073488617e+02;-7.307033539e-01
2.075518646e+02;-5.925342441e-01
2.077548828e+02;-4.504547715e-01
2.079579163e+02;-7.373651862e-01
2.081609650e+02;-2.911846936e-01
2.083640289e+02;-6.747987866e-01
2.085671082e+02;-1.046508029e-01
2.087702026e+02;-7.381568104e-02
2.089732971e+02;-1.743218750e-01
2.091764221e+02;4.436416626e-01
2.093795624e+02;2.110223174e-01
2.095827026e+02;-3.192890286e-01
2.097858734e+02;-1.783999920e+00
2.099890442e+02;-5.550075531e+01
2.101922455e+02;3.345518410e-01
2.103954468e+02;1.750850677e+00
2.105986786e+02;2.442057133e+00
2.108019104e+02;3.149980307e-02
2.110051575e+02;-9.055540562e-01
2.112084351e+02;-4.852519035e-01
2.114117126e+02;5.618737936e-01
2.116150055e+02;-2.008532733e-01
2.118183136e+02;-2.073142231e-01
2.120216370e+02;-1.202819705e+00
2.122249908e+02;-1.166376844e-01
2.124283447e+02;-1.197882175e+00
2.126317139e+02;-1.008175313e-01
2.128350983e+02;2.559537888e-01
