1.958019714000000135e+02;9.703649838318397780e-01
1.960041351000000134e+02;5.462401695745655594e-01
1.962063140999999860e+02;2.404364582860059496e+00
1.964085082999999941e+02;1.603779624064270992e-01
1.966107178000000033e+02;7.344580900755145469e-01
1.968129424999999912e+02;7.320175536229753810e-01
1.970151825000000088e+02;9.434165319623517565e-01
1.972174377000000050e+02;2.533804425267905391e-01
1.974197082999999964e+02;3.313849221674419754e-01
1.976219787999999937e+02;-1.164643860754571270e+00
1.978242797999999993e+02;-1.007423356412635584e-01
1.980265961000000061e+02;1.163283820880476466e-01
1.982289275999999916e+02;5.534336084402117217e-01
1.984312591999999995e+02;8.225684125406682035e-02
1.986336211999999932e+02;-8.853103976571409239e-01
1.988359984999999881e+02;3.830841618651965041e-01
1.990383759000000055e+02;8.551550351099083125e-01
1.992407837000000086e+02;-2.114253490743261410e-01
1.994431915000000117e+02;7.028049018531352943e-02
1.996456298999999888e+02;5.500327531283397686e-01
1.998480682000000002e+02;3.670812502019070944e+00
2.000505219000000068e+02;9.252492599758725955e-01
2.002530059999999992e+02;8.920751512259789129e-01
2.004554900999999916e+02;6.128226212881455748e-01
2.006579895000000135e+02;1.746982037234355856e+00
2.008605193999999869e+02;1.322833814663832541e+00
2.010630492999999888e+02;6.841261043388310314e-01
2.012655944999999917e+02;9.939600238523874642e-01
2.014681549000000018e+02;-8.085652011954970186e-01
2.016707306000000131e+02;-5.371339554424777951e+00
2.018733215000000030e+02;-2.472461759780580248e+00
2.020759276999999940e+02;5.741611476695366312e-01
2.022785491999999863e+02;-2.629640169383988368e+00
2.024811859000000140e+02;-3.399734979947518276e+00
2.026838378999999861e+02;3.411774212273809836e-01
2.028865050999999937e+02;4.267388177171666519e-01
2.030891876000000025e+02;-3.096991080534475804e-01
2.032918854000000124e+02;5.039529009818546901e-02
2.034945984000000010e+02;2.113883148203074547e-01
2.036973113999999896e+02;9.090147201323968140e-01
2.039000548999999864e+02;5.231975270135248435e-01
2.041028137000000129e+02;4.371595439394420080e-01
2.043055725000000109e+02;8.595848447605676235e-01
2.045083617999999888e+02;1.228907882996398859e+00
2.047111663999999962e+02;1.957355032331674849e+00
2.049139709000000096e+02;1.819319181561309229e+00
2.051168059999999969e+02;6.767345533193163121e-01
2.053196411000000126e+02;3.455775281025859069e+00
2.055224915000000010e+02;6.443340558468520218e-02
2.057253723000000036e+02;-2.833539313993829634e+00
2.059282532000000003e+02;6.051999219435976185e-01
2.061311493000000041e+02;2.448955549408111665e+00
2.063340758999999878e+02;-6.695825605496914523e-01
2.065370025999999939e+02;8.290212781598385039e-01
2.067399445000000071e+02;2.586685479000005450e-01
2.069429015999999990e+02;-7.755907551305273318e-01
2.071458739999999921e+02;-1.177060159716411120e-01
2.073488616999999863e+02;1.041945694308131332e+00
2.075518645999999876e+02;6.403816133768898133e-01
2.077548827999999901e+02;1.267510528463875019e+00
2.079579162999999937e+02;1.157882331805458076e+00
2.081609650000000045e+02;9.048579811243534499e-01
2.083640288999999939e+02;1.046577779840009770e+00
2.085671082000000069e+02;1.165908368665441230e+00
2.087702026000000046e+02;2.404240095729537785e+00
2.089732970999999964e+02;8.582303524472166822e-01
2.091764220999999964e+02;1.285397367989506989e+00
2.093795623999999975e+02;9.106346783372414322e-01
2.095827026000000046e+02;7.731007698429753994e+00
2.097858734000000140e+02;1.255663522159602197e+00
2.099890441999999950e+02;-9.629945798579183247e+01
2.101922455000000127e+02;-5.844213946422577299e-01
